time_days,flux,flux_err
3.708333,0.97652837,0.00050000
3.710648,0.97583780,0.00050000
3.712963,0.97772329,0.00050000
3.715278,0.97665769,0.00050000
3.717593,0.97795545,0.00050000
3.719907,0.97645879,0.00050000
3.722222,0.97671164,0.00050000
3.724537,0.97836508,0.00050000
3.726852,0.97668033,0.00050000
3.729167,0.97751894,0.00050000
3.731481,0.97725997,0.00050000
3.733796,0.97713941,0.00050000
3.736111,0.97870412,0.00050000
3.738426,0.97727196,0.00050000
3.740741,0.97831487,0.00050000
3.743056,0.97853120,0.00050000
3.745370,0.97761378,0.00050000
3.747685,0.97729831,0.00050000
3.750000,0.97747323,0.00050000
3.752315,0.97807150,0.00050000
3.754630,0.97869093,0.00050000
3.756944,0.97886692,0.00050000
3.759259,0.97873235,0.00050000
3.761574,0.97889597,0.00050000
3.763889,0.97954728,0.00050000
3.766204,0.97957118,0.00050000
3.768519,0.97950624,0.00050000
3.770833,0.97914562,0.00050000
3.773148,0.97995493,0.00050000
3.775463,0.97979137,0.00050000
3.777778,0.97946586,0.00050000
3.780093,0.97967935,0.00050000
3.782407,0.98069366,0.00050000
3.784722,0.98112722,0.00050000
3.787037,0.98009725,0.00050000
3.789352,0.97947258,0.00050000
3.791667,0.98091173,0.00050000
3.793981,0.98031684,0.00050000
3.796296,0.98125375,0.00050000
3.798611,0.98084758,0.00050000
3.800926,0.98226143,0.00050000
3.803241,0.98136255,0.00050000
3.805556,0.98188907,0.00050000
3.807870,0.98099115,0.00050000
3.810185,0.98034549,0.00050000
3.812500,0.98193508,0.00050000
3.814815,0.98213939,0.00050000
3.817130,0.98250711,0.00050000
3.819444,0.98202606,0.00050000
3.821759,0.98180848,0.00050000
3.824074,0.98180214,0.00050000
3.826389,0.98300444,0.00050000
3.828704,0.98322814,0.00050000
3.831019,0.98259709,0.00050000
3.833333,0.98291558,0.00050000
3.835648,0.98296585,0.00050000
3.837963,0.98254205,0.00050000
3.840278,0.98372007,0.00050000
3.842593,0.98418819,0.00050000
3.844907,0.98381406,0.00050000
3.847222,0.98337662,0.00050000
3.849537,0.98413013,0.00050000
3.851852,0.98505074,0.00050000
3.854167,0.98558032,0.00050000
3.856481,0.98481966,0.00050000
3.858796,0.98445387,0.00050000
3.861111,0.98402027,0.00050000
3.863426,0.98439160,0.00050000
3.865741,0.98526382,0.00050000
3.868056,0.98557478,0.00050000
3.870370,0.98574659,0.00050000
3.872685,0.98564795,0.00050000
3.875000,0.98517530,0.00050000
3.877315,0.98531660,0.00050000
3.879630,0.98632317,0.00050000
3.881944,0.98600313,0.00050000
3.884259,0.98721040,0.00050000
3.886574,0.98600842,0.00050000
3.888889,0.98771730,0.00050000
3.891204,0.98671751,0.00050000
3.893519,0.98731566,0.00050000
3.895833,0.98747570,0.00050000
3.898148,0.98735640,0.00050000
3.900463,0.98669377,0.00050000
3.902778,0.98760907,0.00050000
3.905093,0.98875836,0.00050000
3.907407,0.98753668,0.00050000
3.909722,0.98742057,0.00050000
3.912037,0.98838220,0.00050000
3.914352,0.98844766,0.00050000
3.916667,0.98817409,0.00050000
3.918981,0.98860165,0.00050000
3.921296,0.98889657,0.00050000
3.923611,0.98909111,0.00050000
3.925926,0.98953617,0.00050000
3.928241,0.98996554,0.00050000
3.930556,0.98996832,0.00050000
3.932870,0.99010640,0.00050000
3.935185,0.99092807,0.00050000
3.937500,0.99079922,0.00050000
3.939815,0.98897786,0.00050000
3.942130,0.99039778,0.00050000
3.944444,0.98995708,0.00050000
3.946759,0.99055486,0.00050000
3.949074,0.99143577,0.00050000
3.951389,0.99111319,0.00050000
3.953704,0.99115872,0.00050000
3.956019,0.99217999,0.00050000
3.958333,0.99094109,0.00050000
3.960648,0.99179563,0.00050000
3.962963,0.99226997,0.00050000
3.965278,0.99216591,0.00050000
3.967593,0.99173299,0.00050000
3.969907,0.99245253,0.00050000
3.972222,0.99301777,0.00050000
3.974537,0.99294812,0.00050000
3.976852,0.99308129,0.00050000
3.979167,0.99322831,0.00050000
3.981481,0.99329432,0.00050000
3.983796,0.99276253,0.00050000
3.986111,0.99337458,0.00050000
3.988426,0.99389067,0.00050000
3.990741,0.99228040,0.00050000
3.993056,0.99434844,0.00050000
3.995370,0.99428684,0.00050000
3.997685,0.99372712,0.00050000
4.000000,0.94433756,0.00050000
4.002315,0.94473004,0.00050000
4.004630,0.94515693,0.00050000
4.006944,0.94492031,0.00050000
4.009259,0.94578118,0.00050000
4.011574,0.94555838,0.00050000
4.013889,0.94512405,0.00050000
4.016204,0.94540363,0.00050000
4.018519,0.94586316,0.00050000
4.020833,0.94622821,0.00050000
4.023148,0.94633289,0.00050000
4.025463,0.94609201,0.00050000
4.027778,0.94633385,0.00050000
4.030093,0.94637531,0.00050000
4.032407,0.94689824,0.00050000
4.034722,0.94616530,0.00050000
4.037037,0.94703640,0.00050000
4.039352,0.94599483,0.00050000
4.041667,0.94720113,0.00050000
4.043981,0.94722525,0.00050000
4.046296,0.94721876,0.00050000
4.048611,0.94632384,0.00050000
4.050926,0.94818535,0.00050000
4.053241,0.94797987,0.00050000
4.055556,0.94767602,0.00050000
4.057870,0.94798860,0.00050000
4.060185,0.94743313,0.00050000
4.062500,0.94822461,0.00050000
4.064815,0.94882354,0.00050000
4.067130,0.94762888,0.00050000
4.069444,0.94956110,0.00050000
4.071759,0.94817760,0.00050000
4.074074,0.94887277,0.00050000
4.076389,0.94818458,0.00050000
4.078704,0.94885386,0.00050000
4.081019,0.94815695,0.00050000
4.083333,0.94853790,0.00050000
4.085648,0.94882973,0.00050000
4.087963,0.94871346,0.00050000
4.090278,0.94899418,0.00050000
4.092593,0.94965368,0.00050000
4.094907,0.94866662,0.00050000
4.097222,0.94878401,0.00050000
4.099537,0.94945014,0.00050000
4.101852,0.94923550,0.00050000
4.104167,0.94910031,0.00050000
4.106481,0.94971016,0.00050000
4.108796,0.94944931,0.00050000
4.111111,0.94994380,0.00050000
4.113426,0.94983101,0.00050000
4.115741,0.94981792,0.00050000
4.118056,0.94994249,0.00050000
4.120370,0.95051977,0.00050000
4.122685,0.95071526,0.00050000
4.125000,0.95007150,0.00050000
4.127315,0.94971188,0.00050000
4.129630,0.94953475,0.00050000
4.131944,0.94924115,0.00050000
4.134259,0.94979016,0.00050000
4.136574,0.94998877,0.00050000
4.138889,0.95041128,0.00050000
4.141204,0.94958437,0.00050000
4.143519,0.95119435,0.00050000
4.145833,0.95105709,0.00050000
4.148148,0.95117770,0.00050000
4.150463,0.95037525,0.00050000
4.152778,0.95076464,0.00050000
4.155093,0.95022683,0.00050000
4.157407,0.95143822,0.00050000
4.159722,0.95014978,0.00050000
4.162037,0.95050316,0.00050000
4.164352,0.95144210,0.00050000
4.166667,0.95196541,0.00050000
4.168981,0.95075408,0.00050000
4.171296,0.95061333,0.00050000
4.173611,0.94962953,0.00050000
4.175926,0.95164062,0.00050000
4.178241,0.95098035,0.00050000
4.180556,0.94994267,0.00050000
4.182870,0.95125264,0.00050000
4.185185,0.95112938,0.00050000
4.187500,0.95066626,0.00050000
4.189815,0.95056419,0.00050000
4.192130,0.95116829,0.00050000
4.194444,0.95092269,0.00050000
4.196759,0.95103066,0.00050000
4.199074,0.95136781,0.00050000
4.201389,0.95133692,0.00050000
4.203704,0.95111566,0.00050000
4.206019,0.95101600,0.00050000
4.208333,0.95011376,0.00050000
4.210648,0.95017329,0.00050000
4.212963,0.95107348,0.00050000
4.215278,0.95097299,0.00050000
4.217593,0.95089193,0.00050000
4.219907,0.95102452,0.00050000
4.222222,0.95034113,0.00050000
4.224537,0.95085084,0.00050000
4.226852,0.95009041,0.00050000
4.229167,0.95056666,0.00050000
4.231481,0.95095472,0.00050000
4.233796,0.95016747,0.00050000
4.236111,0.95139150,0.00050000
4.238426,0.95097693,0.00050000
4.240741,0.95106368,0.00050000
4.243056,0.95028479,0.00050000
4.245370,0.94969786,0.00050000
4.247685,0.94999755,0.00050000
4.250000,0.95056251,0.00050000
4.252315,0.95013857,0.00050000
4.254630,0.95058358,0.00050000
4.256944,0.95028177,0.00050000
4.259259,0.94989895,0.00050000
4.261574,0.95059075,0.00050000
4.263889,0.95075649,0.00050000
4.266204,0.94973379,0.00050000
4.268519,0.95029081,0.00050000
4.270833,0.95008776,0.00050000
4.273148,0.95011185,0.00050000
4.275463,0.94989353,0.00050000
4.277778,0.94931207,0.00050000
4.280093,0.95053941,0.00050000
4.282407,0.94933741,0.00050000
4.284722,0.94938169,0.00050000
4.287037,0.95006820,0.00050000
4.289352,0.94980302,0.00050000
4.291667,0.94930015,0.00050000
4.293981,0.94932578,0.00050000
4.296296,0.94952191,0.00050000
4.298611,0.94934900,0.00050000
4.300926,0.94982111,0.00050000
4.303241,0.94891924,0.00050000
4.305556,0.94960143,0.00050000
4.307870,0.95011201,0.00050000
4.310185,0.94943716,0.00050000
4.312500,0.94887548,0.00050000
4.314815,0.94890890,0.00050000
4.317130,0.94922722,0.00050000
4.319444,0.94886419,0.00050000
4.321759,0.94969972,0.00050000
4.324074,0.94819340,0.00050000
4.326389,0.94979684,0.00050000
4.328704,0.94801014,0.00050000
4.331019,0.94890293,0.00050000
4.333333,0.94835944,0.00050000
4.335648,0.94921280,0.00050000
4.337963,0.94840635,0.00050000
4.340278,0.94818545,0.00050000
4.342593,0.94851064,0.00050000
4.344907,0.94842544,0.00050000
4.347222,0.94765052,0.00050000
4.349537,0.94873154,0.00050000
4.351852,0.94732815,0.00050000
4.354167,0.94896756,0.00050000
4.356481,0.94819924,0.00050000
4.358796,0.94875347,0.00050000
4.361111,0.94796196,0.00050000
4.363426,0.94781549,0.00050000
4.365741,0.94844504,0.00050000
4.368056,0.94780297,0.00050000
4.370370,0.94728969,0.00050000
4.372685,0.94792531,0.00050000
4.375000,0.94725642,0.00050000
4.377315,0.94784546,0.00050000
4.379630,0.94844715,0.00050000
4.381944,0.94819127,0.00050000
4.384259,0.94767688,0.00050000
4.386574,0.94753814,0.00050000
4.388889,0.94740683,0.00050000
4.391204,0.94719472,0.00050000
4.393519,0.94760468,0.00050000
4.395833,0.94730073,0.00050000
4.398148,0.94713346,0.00050000
4.400463,0.94738070,0.00050000
4.402778,0.94623446,0.00050000
4.405093,0.94805544,0.00050000
4.407407,0.94736436,0.00050000
4.409722,0.94634255,0.00050000
4.412037,0.94699397,0.00050000
4.414352,0.94634096,0.00050000
4.416667,0.94655634,0.00050000
4.418981,0.94632347,0.00050000
4.421296,0.94719985,0.00050000
4.423611,0.94570815,0.00050000
4.425926,0.94638463,0.00050000
4.428241,0.94570597,0.00050000
4.430556,0.94641123,0.00050000
4.432870,0.94620427,0.00050000
4.435185,0.94562219,0.00050000
4.437500,0.94690294,0.00050000
4.439815,0.94689436,0.00050000
4.442130,0.94581984,0.00050000
4.444444,0.94626628,0.00050000
4.446759,0.94588089,0.00050000
4.449074,0.94599834,0.00050000
4.451389,0.94653972,0.00050000
4.453704,0.94561885,0.00050000
4.456019,0.94652499,0.00050000
4.458333,0.94547144,0.00050000
4.460648,0.94549407,0.00050000
4.462963,0.94636242,0.00050000
4.465278,0.94552890,0.00050000
4.467593,0.94436743,0.00050000
4.469907,0.94536450,0.00050000
4.472222,0.94458133,0.00050000
4.474537,0.94433049,0.00050000
4.476852,0.94459997,0.00050000
4.479167,0.94512868,0.00050000
4.481481,0.94437664,0.00050000
4.483796,0.94416894,0.00050000
4.486111,0.94458007,0.00050000
4.488426,0.94487886,0.00050000
4.490741,0.94428623,0.00050000
4.493056,0.94392554,0.00050000
4.495370,0.94344364,0.00050000
4.497685,0.94403095,0.00050000
4.500000,0.94472386,0.00050000
4.502315,0.94472534,0.00050000
4.504630,0.94455182,0.00050000
4.506944,0.94402249,0.00050000
4.509259,0.94409292,0.00050000
4.511574,0.94455701,0.00050000
4.513889,0.94347410,0.00050000
4.516204,0.94398246,0.00050000
4.518519,0.94285291,0.00050000
4.520833,0.94398452,0.00050000
4.523148,0.94337506,0.00050000
4.525463,0.94296800,0.00050000
4.527778,0.94380401,0.00050000
4.530093,0.94283993,0.00050000
4.532407,0.94288042,0.00050000
4.534722,0.94394041,0.00050000
4.537037,0.94264640,0.00050000
4.539352,0.94275551,0.00050000
4.541667,0.94266760,0.00050000
4.543981,0.94328519,0.00050000
4.546296,0.94197339,0.00050000
4.548611,0.94335425,0.00050000
4.550926,0.94257414,0.00050000
4.553241,0.94246403,0.00050000
4.555556,0.94211505,0.00050000
4.557870,0.94239384,0.00050000
4.560185,0.94308028,0.00050000
4.562500,0.94241154,0.00050000
4.564815,0.94179575,0.00050000
4.567130,0.94199595,0.00050000
4.569444,0.94233591,0.00050000
4.571759,0.94204836,0.00050000
4.574074,0.94181100,0.00050000
4.576389,0.94214139,0.00050000
4.578704,0.94195072,0.00050000
4.581019,0.94119675,0.00050000
4.583333,0.94072637,0.00050000
4.585648,0.94178863,0.00050000
4.587963,0.94235200,0.00050000
4.590278,0.94101429,0.00050000
4.592593,0.94125859,0.00050000
4.594907,0.94188690,0.00050000
4.597222,0.94199253,0.00050000
4.599537,0.94112800,0.00050000
4.601852,0.94160991,0.00050000
4.604167,0.94129898,0.00050000
4.606481,0.94060800,0.00050000
4.608796,0.93984344,0.00050000
4.611111,0.94028998,0.00050000
4.613426,0.94081615,0.00050000
4.615741,0.94076397,0.00050000
4.618056,0.94025459,0.00050000
4.620370,0.94001171,0.00050000
4.622685,0.93958673,0.00050000
4.625000,0.93947361,0.00050000
4.627315,0.94013131,0.00050000
4.629630,0.93937253,0.00050000
4.631944,0.94003088,0.00050000
4.634259,0.93958736,0.00050000
4.636574,0.93968703,0.00050000
4.638889,0.94081181,0.00050000
4.641204,0.93975992,0.00050000
4.643519,0.93950068,0.00050000
4.645833,0.93950579,0.00050000
4.648148,0.93881965,0.00050000
4.650463,0.94006717,0.00050000
4.652778,0.93976149,0.00050000
4.655093,0.93903838,0.00050000
4.657407,0.93932167,0.00050000
4.659722,0.93882394,0.00050000
4.662037,0.93925142,0.00050000
4.664352,0.93836005,0.00050000
4.666667,0.93904258,0.00050000
4.668981,0.93954815,0.00050000
4.671296,0.93897868,0.00050000
4.673611,0.93841815,0.00050000
4.675926,0.93906767,0.00050000
4.678241,0.93946405,0.00050000
4.680556,0.93881789,0.00050000
4.682870,0.93844704,0.00050000
4.685185,0.93795161,0.00050000
4.687500,0.93845967,0.00050000
4.689815,0.93908453,0.00050000
4.692130,0.93716287,0.00050000
4.694444,0.93849546,0.00050000
4.696759,0.93803366,0.00050000
4.699074,0.93860202,0.00050000
4.701389,0.93775966,0.00050000
4.703704,0.93673251,0.00050000
4.706019,0.93860981,0.00050000
4.708333,0.93706002,0.00050000
4.710648,0.93790753,0.00050000
4.712963,0.93740083,0.00050000
4.715278,0.93737074,0.00050000
4.717593,0.93738263,0.00050000
4.719907,0.93699112,0.00050000
4.722222,0.93726363,0.00050000
4.724537,0.93724966,0.00050000
4.726852,0.93741059,0.00050000
4.729167,0.93702304,0.00050000
4.731481,0.93704356,0.00050000
4.733796,0.93744653,0.00050000
4.736111,0.93633156,0.00050000
4.738426,0.93671734,0.00050000
4.740741,0.93683899,0.00050000
4.743056,0.93703055,0.00050000
4.745370,0.93644650,0.00050000
4.747685,0.93645377,0.00050000
4.750000,0.93617681,0.00050000
4.752315,0.93685046,0.00050000
4.754630,0.93605076,0.00050000
4.756944,0.93645367,0.00050000
4.759259,0.93601697,0.00050000
4.761574,0.93601113,0.00050000
4.763889,0.93535641,0.00050000
4.766204,0.93588785,0.00050000
4.768519,0.93578002,0.00050000
4.770833,0.93503239,0.00050000
4.773148,0.93531316,0.00050000
4.775463,0.93538043,0.00050000
4.777778,0.93481092,0.00050000
4.780093,0.93489026,0.00050000
4.782407,0.93608080,0.00050000
4.784722,0.93484555,0.00050000
4.787037,0.93486076,0.00050000
4.789352,0.93454300,0.00050000
4.791667,0.93570417,0.00050000
4.793981,0.93549426,0.00050000
4.796296,0.93514861,0.00050000
4.798611,0.93497431,0.00050000
4.800926,0.93464030,0.00050000
4.803241,0.93467279,0.00050000
4.805556,0.93442633,0.00050000
4.807870,0.93498495,0.00050000
4.810185,0.93493688,0.00050000
4.812500,0.93497615,0.00050000
4.814815,0.93544351,0.00050000
4.817130,0.93475330,0.00050000
4.819444,0.93465624,0.00050000
4.821759,0.93476577,0.00050000
4.824074,0.93351402,0.00050000
4.826389,0.93417397,0.00050000
4.828704,0.93340315,0.00050000
4.831019,0.93478392,0.00050000
4.833333,0.93375535,0.00050000
4.835648,0.93475172,0.00050000
4.837963,0.93435799,0.00050000
4.840278,0.93354338,0.00050000
4.842593,0.93296539,0.00050000
4.844907,0.93315466,0.00050000
4.847222,0.93410341,0.00050000
4.849537,0.93340827,0.00050000
4.851852,0.93280678,0.00050000
4.854167,0.93333312,0.00050000
4.856481,0.93416788,0.00050000
4.858796,0.93406927,0.00050000
4.861111,0.93303846,0.00050000
4.863426,0.93334366,0.00050000
4.865741,0.93342674,0.00050000
4.868056,0.93239233,0.00050000
4.870370,0.93277507,0.00050000
4.872685,0.93277617,0.00050000
4.875000,0.93309543,0.00050000
4.877315,0.93261115,0.00050000
4.879630,0.93213986,0.00050000
4.881944,0.93288487,0.00050000
4.884259,0.93237714,0.00050000
4.886574,0.93204693,0.00050000
4.888889,0.93199119,0.00050000
4.891204,0.93240162,0.00050000
4.893519,0.93312515,0.00050000
4.895833,0.93231131,0.00050000
4.898148,0.93283647,0.00050000
4.900463,0.93123414,0.00050000
4.902778,0.93183413,0.00050000
4.905093,0.93158329,0.00050000
4.907407,0.93198604,0.00050000
4.909722,0.93241748,0.00050000
4.912037,0.93174933,0.00050000
4.914352,0.93136955,0.00050000
4.916667,0.93233581,0.00050000
4.918981,0.93148530,0.00050000
4.921296,0.93191288,0.00050000
4.923611,0.93142244,0.00050000
4.925926,0.93191896,0.00050000
4.928241,0.93144613,0.00050000
4.930556,0.93194136,0.00050000
4.932870,0.93180708,0.00050000
4.935185,0.93249877,0.00050000
4.937500,0.93137493,0.00050000
4.939815,0.93090579,0.00050000
4.942130,0.93076694,0.00050000
4.944444,0.93097703,0.00050000
4.946759,0.93137746,0.00050000
4.949074,0.93081893,0.00050000
4.951389,0.93180583,0.00050000
4.953704,0.93114095,0.00050000
4.956019,0.93054207,0.00050000
4.958333,0.93073002,0.00050000
4.960648,0.93059750,0.00050000
4.962963,0.93092647,0.00050000
4.965278,0.93031623,0.00050000
4.967593,0.93133858,0.00050000
4.969907,0.93052667,0.00050000
4.972222,0.93053195,0.00050000
4.974537,0.93102148,0.00050000
4.976852,0.93019477,0.00050000
4.979167,0.93049248,0.00050000
4.981481,0.93127667,0.00050000
4.983796,0.93058562,0.00050000
4.986111,0.93048207,0.00050000
4.988426,0.93007533,0.00050000
4.990741,0.92978606,0.00050000
4.993056,0.93101198,0.00050000
4.995370,0.93007677,0.00050000
4.997685,0.93098465,0.00050000
5.000000,0.92973728,0.00050000
5.002315,0.93059000,0.00050000
5.004630,0.92986406,0.00050000
5.006944,0.93010545,0.00050000
5.009259,0.93042955,0.00050000
5.011574,0.93002235,0.00050000
5.013889,0.93014294,0.00050000
5.016204,0.92899771,0.00050000
5.018519,0.92946276,0.00050000
5.020833,0.93057933,0.00050000
5.023148,0.92947728,0.00050000
5.025463,0.92968529,0.00050000
5.027778,0.92941557,0.00050000
5.030093,0.92915680,0.00050000
5.032407,0.92870607,0.00050000
5.034722,0.92882395,0.00050000
5.037037,0.93008912,0.00050000
5.039352,0.92922624,0.00050000
5.041667,0.92866608,0.00050000
5.043981,0.92875315,0.00050000
5.046296,0.92953291,0.00050000
5.048611,0.92864347,0.00050000
5.050926,0.92874812,0.00050000
5.053241,0.92847573,0.00050000
5.055556,0.92836528,0.00050000
5.057870,0.92966997,0.00050000
5.060185,0.92879565,0.00050000
5.062500,0.92866792,0.00050000
5.064815,0.92849427,0.00050000
5.067130,0.92905988,0.00050000
5.069444,0.92871443,0.00050000
5.071759,0.92877805,0.00050000
5.074074,0.92866265,0.00050000
5.076389,0.92839035,0.00050000
5.078704,0.92829002,0.00050000
5.081019,0.92766578,0.00050000
5.083333,0.92819928,0.00050000
5.085648,0.92938746,0.00050000
5.087963,0.92776755,0.00050000
5.090278,0.92830164,0.00050000
5.092593,0.92841291,0.00050000
5.094907,0.92876849,0.00050000
5.097222,0.92940496,0.00050000
5.099537,0.92794726,0.00050000
5.101852,0.92768289,0.00050000
5.104167,0.92853883,0.00050000
5.106481,0.92810470,0.00050000
5.108796,0.92889409,0.00050000
5.111111,0.92825921,0.00050000
5.113426,0.92757210,0.00050000
5.115741,0.92774970,0.00050000
5.118056,0.92799572,0.00050000
5.120370,0.92799076,0.00050000
5.122685,0.92719274,0.00050000
5.125000,0.92678614,0.00050000
5.127315,0.92689399,0.00050000
5.129630,0.92788207,0.00050000
5.131944,0.92748491,0.00050000
5.134259,0.92666595,0.00050000
5.136574,0.92722036,0.00050000
5.138889,0.92653847,0.00050000
5.141204,0.92727354,0.00050000
5.143519,0.92695488,0.00050000
5.145833,0.92705744,0.00050000
5.148148,0.92723704,0.00050000
5.150463,0.92732107,0.00050000
5.152778,0.92722462,0.00050000
5.155093,0.92775558,0.00050000
5.157407,0.92822975,0.00050000
5.159722,0.92747355,0.00050000
5.162037,0.92695237,0.00050000
5.164352,0.92734916,0.00050000
5.166667,0.92662568,0.00050000
5.168981,0.92654127,0.00050000
5.171296,0.92648156,0.00050000
5.173611,0.92698139,0.00050000
5.175926,0.92738065,0.00050000
5.178241,0.92779823,0.00050000
5.180556,0.92734349,0.00050000
5.182870,0.92701531,0.00050000
5.185185,0.92633590,0.00050000
5.187500,0.92665172,0.00050000
5.189815,0.92682966,0.00050000
5.192130,0.92648379,0.00050000
5.194444,0.92736422,0.00050000
5.196759,0.92608551,0.00050000
5.199074,0.92609680,0.00050000
5.201389,0.92656532,0.00050000
5.203704,0.92728020,0.00050000
5.206019,0.92547629,0.00050000
5.208333,0.92588607,0.00050000
5.210648,0.92683568,0.00050000
5.212963,0.92588896,0.00050000
5.215278,0.92711802,0.00050000
5.217593,0.92574899,0.00050000
5.219907,0.92658778,0.00050000
5.222222,0.92601435,0.00050000
5.224537,0.92623085,0.00050000
5.226852,0.92550277,0.00050000
5.229167,0.92520252,0.00050000
5.231481,0.92626713,0.00050000
5.233796,0.92562746,0.00050000
5.236111,0.92541111,0.00050000
5.238426,0.92528859,0.00050000
5.240741,0.92528027,0.00050000
5.243056,0.92635271,0.00050000
5.245370,0.92526471,0.00050000
5.247685,0.92540447,0.00050000
5.250000,0.92652829,0.00050000
5.252315,0.92538370,0.00050000
5.254630,0.92554516,0.00050000
5.256944,0.92568203,0.00050000
5.259259,0.92533976,0.00050000
5.261574,0.92512305,0.00050000
5.263889,0.92599660,0.00050000
5.266204,0.92551807,0.00050000
5.268519,0.92504414,0.00050000
5.270833,0.92465972,0.00050000
5.273148,0.92472980,0.00050000
5.275463,0.92475629,0.00050000
5.277778,0.92419859,0.00050000
5.280093,0.92570219,0.00050000
5.282407,0.92517218,0.00050000
5.284722,0.92533821,0.00050000
5.287037,0.92440015,0.00050000
5.289352,0.92479696,0.00050000
5.291667,0.92487564,0.00050000
5.293981,0.92498705,0.00050000
5.296296,0.92482251,0.00050000
5.298611,0.92430849,0.00050000
5.300926,0.92535366,0.00050000
5.303241,0.92514331,0.00050000
5.305556,0.92481578,0.00050000
5.307870,0.92522401,0.00050000
5.310185,0.92527135,0.00050000
5.312500,0.92532335,0.00050000
5.314815,0.92472118,0.00050000
5.317130,0.92446688,0.00050000
5.319444,0.92435713,0.00050000
5.321759,0.92495680,0.00050000
5.324074,0.92418793,0.00050000
5.326389,0.92405670,0.00050000
5.328704,0.92470131,0.00050000
5.331019,0.92465367,0.00050000
5.333333,0.92467303,0.00050000
5.335648,0.92395403,0.00050000
5.337963,0.92445209,0.00050000
5.340278,0.92470303,0.00050000
5.342593,0.92402617,0.00050000
5.344907,0.92409127,0.00050000
5.347222,0.92404495,0.00050000
5.349537,0.92485141,0.00050000
5.351852,0.92453352,0.00050000
5.354167,0.92346650,0.00050000
5.356481,0.92335113,0.00050000
5.358796,0.92432114,0.00050000
5.361111,0.92389064,0.00050000
5.363426,0.92420290,0.00050000
5.365741,0.92404786,0.00050000
5.368056,0.92435947,0.00050000
5.370370,0.92311140,0.00050000
5.372685,0.92357734,0.00050000
5.375000,0.92391457,0.00050000
5.377315,0.92387555,0.00050000
5.379630,0.92329844,0.00050000
5.381944,0.92346154,0.00050000
5.384259,0.92340335,0.00050000
5.386574,0.92366334,0.00050000
5.388889,0.92393512,0.00050000
5.391204,0.92345386,0.00050000
5.393519,0.92347964,0.00050000
5.395833,0.92255323,0.00050000
5.398148,0.92299946,0.00050000
5.400463,0.92431379,0.00050000
5.402778,0.92263714,0.00050000
5.405093,0.92402777,0.00050000
5.407407,0.92323061,0.00050000
5.409722,0.92243218,0.00050000
5.412037,0.92398077,0.00050000
5.414352,0.92387085,0.00050000
5.416667,0.92301647,0.00050000
5.418981,0.92361925,0.00050000
5.421296,0.92302541,0.00050000
5.423611,0.92318374,0.00050000
5.425926,0.92320770,0.00050000
5.428241,0.92299526,0.00050000
5.430556,0.92331474,0.00050000
5.432870,0.92322186,0.00050000
5.435185,0.92277385,0.00050000
5.437500,0.92312294,0.00050000
5.439815,0.92271765,0.00050000
5.442130,0.92299109,0.00050000
5.444444,0.92267179,0.00050000
5.446759,0.92291767,0.00050000
5.449074,0.92358307,0.00050000
5.451389,0.92251505,0.00050000
5.453704,0.92211390,0.00050000
5.456019,0.92349644,0.00050000
5.458333,0.92286837,0.00050000
5.460648,0.92240586,0.00050000
5.462963,0.92256345,0.00050000
5.465278,0.92222988,0.00050000
5.467593,0.92305683,0.00050000
5.469907,0.92292628,0.00050000
5.472222,0.92286032,0.00050000
5.474537,0.92264524,0.00050000
5.476852,0.92157153,0.00050000
5.479167,0.92194315,0.00050000
5.481481,0.92259545,0.00050000
5.483796,0.92121358,0.00050000
5.486111,0.92237546,0.00050000
5.488426,0.92191322,0.00050000
5.490741,0.92265237,0.00050000
5.493056,0.92224398,0.00050000
5.495370,0.92279750,0.00050000
5.497685,0.92243949,0.00050000
5.500000,0.92231100,0.00050000
5.502315,0.92178458,0.00050000
5.504630,0.92249799,0.00050000
5.506944,0.92328094,0.00050000
5.509259,0.92137028,0.00050000
5.511574,0.92166246,0.00050000
5.513889,0.92287758,0.00050000
5.516204,0.92232199,0.00050000
5.518519,0.92192547,0.00050000
5.520833,0.92239861,0.00050000
5.523148,0.92216758,0.00050000
5.525463,0.92168972,0.00050000
5.527778,0.92165905,0.00050000
5.530093,0.92233829,0.00050000
5.532407,0.92207907,0.00050000
5.534722,0.92239471,0.00050000
5.537037,0.92217642,0.00050000
5.539352,0.92156919,0.00050000
5.541667,0.92253254,0.00050000
5.543981,0.92138179,0.00050000
5.546296,0.92157625,0.00050000
5.548611,0.92140232,0.00050000
5.550926,0.92109534,0.00050000
5.553241,0.92200675,0.00050000
5.555556,0.92121273,0.00050000
5.557870,0.92136134,0.00050000
5.560185,0.92209028,0.00050000
5.562500,0.92203349,0.00050000
5.564815,0.92132723,0.00050000
5.567130,0.92098999,0.00050000
5.569444,0.92152447,0.00050000
5.571759,0.92081553,0.00050000
5.574074,0.92106620,0.00050000
5.576389,0.92133327,0.00050000
5.578704,0.92141932,0.00050000
5.581019,0.92121661,0.00050000
5.583333,0.92138612,0.00050000
5.585648,0.92207097,0.00050000
5.587963,0.92170384,0.00050000
5.590278,0.92203163,0.00050000
5.592593,0.92179013,0.00050000
5.594907,0.92146543,0.00050000
5.597222,0.92078053,0.00050000
5.599537,0.92070598,0.00050000
5.601852,0.92129440,0.00050000
5.604167,0.92109769,0.00050000
5.606481,0.92083760,0.00050000
5.608796,0.92143981,0.00050000
