time_days,flux,flux_err
6.935185,1.00190817,0.00050000
6.937500,1.00126947,0.00050000
6.939815,1.00088935,0.00050000
6.942130,1.00084932,0.00050000
6.944444,1.00174568,0.00050000
6.946759,1.00138647,0.00050000
6.949074,1.00150145,0.00050000
6.951389,1.00091760,0.00050000
6.953704,1.00139015,0.00050000
6.956019,1.00142468,0.00050000
6.958333,1.00161903,0.00050000
6.960648,1.00057545,0.00050000
6.962963,1.00091821,0.00050000
6.965278,1.00216194,0.00050000
6.967593,1.00109639,0.00050000
6.969907,1.00124642,0.00050000
6.972222,1.00108469,0.00050000
6.974537,1.00053101,0.00050000
6.976852,1.00073699,0.00050000
6.979167,1.00145567,0.00050000
6.981481,1.00092974,0.00050000
6.983796,1.00227479,0.00050000
6.986111,1.00050757,0.00050000
6.988426,1.00028090,0.00050000
6.990741,1.00105151,0.00050000
6.993056,1.00063812,0.00050000
6.995370,1.00192862,0.00050000
6.997685,1.00102055,0.00050000
7.000000,1.00148721,0.00050000
7.002315,1.00051512,0.00050000
7.004630,1.00155009,0.00050000
7.006944,1.00153187,0.00050000
7.009259,1.00182709,0.00050000
7.011574,1.00131226,0.00050000
7.013889,1.00145579,0.00050000
7.016204,1.00127605,0.00050000
7.018519,1.00164991,0.00050000
7.020833,1.00097649,0.00050000
7.023148,1.00145023,0.00050000
7.025463,1.00088844,0.00050000
7.027778,1.00152140,0.00050000
7.030093,1.00102471,0.00050000
7.032407,1.00083349,0.00050000
7.034722,1.00081419,0.00050000
7.037037,1.00188411,0.00050000
7.039352,1.00036469,0.00050000
7.041667,1.00039744,0.00050000
7.043981,1.00145246,0.00050000
7.046296,1.00063106,0.00050000
7.048611,1.00089109,0.00050000
7.050926,1.00087254,0.00050000
7.053241,1.00225424,0.00050000
7.055556,1.00077304,0.00050000
7.057870,1.00074363,0.00050000
7.060185,1.00090524,0.00050000
7.062500,1.00121095,0.00050000
7.064815,1.00134074,0.00050000
7.067130,1.00035012,0.00050000
7.069444,1.00130445,0.00050000
7.071759,1.00205333,0.00050000
7.074074,1.00017826,0.00050000
7.076389,1.00135513,0.00050000
7.078704,1.00144701,0.00050000
7.081019,1.00113473,0.00050000
7.083333,1.00095455,0.00050000
7.085648,0.99986989,0.00050000
7.087963,1.00164244,0.00050000
7.090278,1.00087526,0.00050000
7.092593,1.00092932,0.00050000
7.094907,1.00164110,0.00050000
7.097222,0.99985209,0.00050000
7.099537,1.00098313,0.00050000
7.101852,1.00131018,0.00050000
7.104167,1.00136710,0.00050000
7.106481,1.00130663,0.00050000
7.108796,1.00201682,0.00050000
7.111111,1.00113394,0.00050000
7.113426,1.00149641,0.00050000
7.115741,1.00136839,0.00050000
7.118056,1.00023683,0.00050000
7.120370,1.00058839,0.00050000
7.122685,1.00200912,0.00050000
7.125000,1.00082668,0.00050000
7.127315,1.00092440,0.00050000
7.129630,1.00029407,0.00050000
7.131944,1.00077597,0.00050000
7.134259,1.00028574,0.00050000
7.136574,1.00063270,0.00050000
7.138889,1.00120881,0.00050000
7.141204,1.00051124,0.00050000
7.143519,1.00061420,0.00050000
7.145833,1.00158532,0.00050000
7.148148,1.00114628,0.00050000
7.150463,1.00116386,0.00050000
7.152778,1.00139782,0.00050000
7.155093,1.00061970,0.00050000
7.157407,1.00069477,0.00050000
7.159722,0.99985539,0.00050000
7.162037,1.00124610,0.00050000
7.164352,1.00077048,0.00050000
7.166667,1.00086657,0.00050000
7.168981,1.00031838,0.00050000
7.171296,1.00116798,0.00050000
7.173611,1.00116597,0.00050000
7.175926,1.00093814,0.00050000
7.178241,1.00004746,0.00050000
7.180556,1.00041539,0.00050000
7.182870,1.00081403,0.00050000
7.185185,1.00040733,0.00050000
7.187500,1.00101353,0.00050000
7.189815,1.00131811,0.00050000
7.192130,1.00043203,0.00050000
7.194444,1.00071369,0.00050000
7.196759,1.00045630,0.00050000
7.199074,1.00130911,0.00050000
7.201389,1.00123651,0.00050000
7.203704,1.00211358,0.00050000
7.206019,1.00078087,0.00050000
7.208333,1.00030483,0.00050000
7.210648,1.00097117,0.00050000
7.212963,1.00064468,0.00050000
7.215278,1.00085100,0.00050000
7.217593,1.00137190,0.00050000
7.219907,1.00060209,0.00050000
7.222222,1.00110051,0.00050000
7.224537,0.99967534,0.00050000
7.226852,1.00125741,0.00050000
7.229167,1.00079015,0.00050000
7.231481,1.00059797,0.00050000
7.233796,1.00046219,0.00050000
7.236111,1.00141528,0.00050000
7.238426,1.00044844,0.00050000
7.240741,1.00133038,0.00050000
7.243056,1.00043757,0.00050000
7.245370,1.00070887,0.00050000
7.247685,1.00085822,0.00050000
7.250000,1.00168765,0.00050000
7.252315,1.00079478,0.00050000
7.254630,1.00078323,0.00050000
7.256944,1.00062618,0.00050000
7.259259,1.00050365,0.00050000
7.261574,1.00034584,0.00050000
7.263889,1.00154786,0.00050000
7.266204,1.00137321,0.00050000
7.268519,1.00028915,0.00050000
7.270833,1.00070789,0.00050000
7.273148,1.00003363,0.00050000
7.275463,1.00108720,0.00050000
7.277778,1.00095467,0.00050000
7.280093,1.00066197,0.00050000
7.282407,1.00019654,0.00050000
7.284722,1.00097752,0.00050000
7.287037,1.00089750,0.00050000
7.289352,1.00049374,0.00050000
7.291667,1.00094637,0.00050000
7.293981,0.99989997,0.00050000
7.296296,1.00026690,0.00050000
7.298611,1.00008479,0.00050000
7.300926,1.00061156,0.00050000
7.303241,1.00138270,0.00050000
7.305556,1.00056716,0.00050000
7.307870,1.00110559,0.00050000
7.310185,1.00051538,0.00050000
7.312500,1.00032205,0.00050000
7.314815,1.00102571,0.00050000
7.317130,1.00078447,0.00050000
7.319444,1.00121666,0.00050000
7.321759,1.00098819,0.00050000
7.324074,1.00008883,0.00050000
7.326389,0.99921522,0.00050000
7.328704,1.00055164,0.00050000
7.331019,0.99988870,0.00050000
7.333333,0.99976625,0.00050000
7.335648,0.99972443,0.00050000
7.337963,1.00013824,0.00050000
7.340278,1.00035287,0.00050000
7.342593,1.00044948,0.00050000
7.344907,1.00146313,0.00050000
7.347222,0.99982867,0.00050000
7.349537,1.00042358,0.00050000
7.351852,0.99980079,0.00050000
7.354167,0.99991920,0.00050000
7.356481,1.00044416,0.00050000
7.358796,1.00061408,0.00050000
7.361111,0.99975608,0.00050000
7.363426,1.00096479,0.00050000
7.365741,0.99992174,0.00050000
7.368056,1.00085995,0.00050000
7.370370,1.00034871,0.00050000
7.372685,1.00082184,0.00050000
7.375000,1.00064612,0.00050000
7.377315,1.00021353,0.00050000
7.379630,1.00058982,0.00050000
7.381944,0.99967345,0.00050000
7.384259,0.99968863,0.00050000
7.386574,1.00015464,0.00050000
7.388889,1.00101293,0.00050000
7.391204,0.99994716,0.00050000
7.393519,1.00001530,0.00050000
7.395833,1.00114104,0.00050000
7.398148,1.00032421,0.00050000
7.400463,1.00029691,0.00050000
7.402778,0.99976552,0.00050000
7.405093,1.00031483,0.00050000
7.407407,1.00057517,0.00050000
7.409722,1.00024452,0.00050000
7.412037,1.00064868,0.00050000
7.414352,1.00042484,0.00050000
7.416667,1.00077954,0.00050000
7.418981,1.00066171,0.00050000
7.421296,1.00017569,0.00050000
7.423611,1.00067114,0.00050000
7.425926,1.00113286,0.00050000
7.428241,1.00037623,0.00050000
7.430556,0.99960799,0.00050000
7.432870,1.00030774,0.00050000
7.435185,1.00010648,0.00050000
7.437500,1.00149563,0.00050000
7.439815,1.00057103,0.00050000
7.442130,0.99963386,0.00050000
7.444444,1.00008665,0.00050000
7.446759,1.00090524,0.00050000
7.449074,0.99958708,0.00050000
7.451389,0.99991551,0.00050000
7.453704,1.00015554,0.00050000
7.456019,1.00007425,0.00050000
7.458333,0.99984536,0.00050000
7.460648,1.00020092,0.00050000
7.462963,0.99942337,0.00050000
7.465278,0.99983289,0.00050000
7.467593,0.99981639,0.00050000
7.469907,0.99995856,0.00050000
7.472222,0.99995306,0.00050000
7.474537,1.00009449,0.00050000
7.476852,0.99991524,0.00050000
7.479167,0.99987377,0.00050000
7.481481,1.00025656,0.00050000
7.483796,1.00051943,0.00050000
7.486111,1.00054400,0.00050000
7.488426,0.99948056,0.00050000
7.490741,1.00017387,0.00050000
7.493056,1.00041738,0.00050000
7.495370,0.99990429,0.00050000
7.497685,1.00026496,0.00050000
7.500000,0.99991516,0.00050000
7.502315,1.00020718,0.00050000
7.504630,0.99925115,0.00050000
7.506944,1.00023684,0.00050000
7.509259,0.99975892,0.00050000
7.511574,0.99962606,0.00050000
7.513889,0.99983773,0.00050000
7.516204,1.00047418,0.00050000
7.518519,1.00044639,0.00050000
7.520833,1.00009285,0.00050000
7.523148,1.00039435,0.00050000
7.525463,0.99975258,0.00050000
7.527778,0.99932744,0.00050000
7.530093,0.99901079,0.00050000
7.532407,0.99992153,0.00050000
7.534722,0.99985758,0.00050000
7.537037,0.99994260,0.00050000
7.539352,0.99995204,0.00050000
7.541667,1.00052112,0.00050000
7.543981,0.99944572,0.00050000
7.546296,0.99951258,0.00050000
7.548611,1.00085153,0.00050000
7.550926,1.00027142,0.00050000
7.553241,0.99972994,0.00050000
7.555556,0.99885545,0.00050000
7.557870,0.99944280,0.00050000
7.560185,0.99968158,0.00050000
7.562500,0.99981308,0.00050000
7.564815,0.99994352,0.00050000
7.567130,0.99972853,0.00050000
7.569444,1.00040906,0.00050000
7.571759,0.99923614,0.00050000
7.574074,0.99968102,0.00050000
7.576389,0.99947689,0.00050000
7.578704,1.00019688,0.00050000
7.581019,0.99989200,0.00050000
7.583333,1.00019156,0.00050000
7.585648,0.99982960,0.00050000
7.587963,1.00166069,0.00050000
7.590278,1.00013894,0.00050000
7.592593,0.99939614,0.00050000
7.594907,0.99976354,0.00050000
7.597222,0.99955957,0.00050000
7.599537,1.00013309,0.00050000
7.601852,1.00023366,0.00050000
7.604167,0.99993416,0.00050000
7.606481,0.99964736,0.00050000
7.608796,0.99939785,0.00050000
7.611111,1.00052835,0.00050000
7.613426,1.00027942,0.00050000
7.615741,0.99825080,0.00050000
7.618056,0.99974358,0.00050000
7.620370,0.99928454,0.00050000
7.622685,0.99951064,0.00050000
7.625000,1.00053947,0.00050000
7.627315,0.99912059,0.00050000
7.629630,0.99916122,0.00050000
7.631944,1.00090309,0.00050000
7.634259,0.99943297,0.00050000
7.636574,0.99954748,0.00050000
7.638889,1.00023182,0.00050000
7.641204,0.99939991,0.00050000
7.643519,0.99966737,0.00050000
7.645833,0.99976681,0.00050000
7.648148,1.00034273,0.00050000
7.650463,0.99882487,0.00050000
7.652778,0.99921023,0.00050000
7.655093,0.99955721,0.00050000
7.657407,1.00007096,0.00050000
7.659722,0.99928876,0.00050000
7.662037,0.99983532,0.00050000
7.664352,0.99934139,0.00050000
7.666667,0.99939483,0.00050000
7.668981,1.00022321,0.00050000
7.671296,0.99946208,0.00050000
7.673611,1.00105467,0.00050000
7.675926,0.99974735,0.00050000
7.678241,1.00012449,0.00050000
7.680556,0.99992643,0.00050000
7.682870,0.99877127,0.00050000
7.685185,0.99877301,0.00050000
7.687500,0.99978056,0.00050000
7.689815,0.99897793,0.00050000
7.692130,0.99925084,0.00050000
7.694444,0.99935028,0.00050000
7.696759,0.99905392,0.00050000
7.699074,1.00009789,0.00050000
7.701389,0.99988965,0.00050000
7.703704,0.99958138,0.00050000
7.706019,0.99976846,0.00050000
7.708333,0.99902831,0.00050000
7.710648,0.99991280,0.00050000
7.712963,0.99904414,0.00050000
7.715278,1.00024381,0.00050000
7.717593,0.99912327,0.00050000
7.719907,0.99917368,0.00050000
7.722222,1.00002732,0.00050000
7.724537,0.99976347,0.00050000
7.726852,0.99895530,0.00050000
7.729167,0.99972851,0.00050000
7.731481,0.99942018,0.00050000
7.733796,0.99942357,0.00050000
7.736111,0.99971831,0.00050000
7.738426,0.99971108,0.00050000
7.740741,0.99990635,0.00050000
7.743056,0.99963223,0.00050000
7.745370,0.99954843,0.00050000
7.747685,0.99932847,0.00050000
7.750000,1.00012138,0.00050000
7.752315,0.99897734,0.00050000
7.754630,1.00031703,0.00050000
7.756944,1.00044655,0.00050000
7.759259,1.00043378,0.00050000
7.761574,0.99927453,0.00050000
7.763889,1.00039019,0.00050000
7.766204,0.99990626,0.00050000
7.768519,0.99986237,0.00050000
7.770833,1.00096730,0.00050000
7.773148,0.99941365,0.00050000
7.775463,0.99959538,0.00050000
7.777778,0.99867431,0.00050000
7.780093,0.99818611,0.00050000
7.782407,0.99943591,0.00050000
7.784722,0.99950051,0.00050000
7.787037,0.99963271,0.00050000
7.789352,0.99942599,0.00050000
7.791667,0.99827175,0.00050000
7.793981,0.99944927,0.00050000
7.796296,0.99981723,0.00050000
7.798611,1.00003610,0.00050000
7.800926,0.99876891,0.00050000
7.803241,0.99879101,0.00050000
7.805556,0.99888331,0.00050000
7.807870,0.99890442,0.00050000
7.810185,0.99840706,0.00050000
7.812500,0.99886885,0.00050000
7.814815,0.99999719,0.00050000
7.817130,0.99866825,0.00050000
7.819444,0.99825628,0.00050000
7.821759,0.99904693,0.00050000
7.824074,0.99892566,0.00050000
7.826389,0.99951264,0.00050000
7.828704,0.99879449,0.00050000
7.831019,0.99906937,0.00050000
7.833333,0.99873343,0.00050000
7.835648,0.99866048,0.00050000
7.837963,0.99932657,0.00050000
7.840278,0.99919652,0.00050000
7.842593,0.99910216,0.00050000
7.844907,0.99938231,0.00050000
7.847222,0.99870344,0.00050000
7.849537,0.99912069,0.00050000
7.851852,0.99920729,0.00050000
7.854167,0.99969083,0.00050000
7.856481,0.99814510,0.00050000
7.858796,0.99891033,0.00050000
7.861111,0.99930531,0.00050000
7.863426,0.99878518,0.00050000
7.865741,0.99911416,0.00050000
7.868056,0.99940613,0.00050000
7.870370,0.99929673,0.00050000
7.872685,0.99818658,0.00050000
7.875000,0.99844039,0.00050000
7.877315,0.99762467,0.00050000
7.879630,0.99935986,0.00050000
7.881944,0.99913256,0.00050000
7.884259,0.99969545,0.00050000
7.886574,0.99904105,0.00050000
7.888889,0.99843602,0.00050000
7.891204,0.99954070,0.00050000
7.893519,0.99833591,0.00050000
7.895833,0.99899003,0.00050000
7.898148,0.99888174,0.00050000
7.900463,0.99936916,0.00050000
7.902778,0.99943037,0.00050000
7.905093,0.99875568,0.00050000
7.907407,0.99859489,0.00050000
7.909722,0.99893159,0.00050000
7.912037,0.99866082,0.00050000
7.914352,0.99942185,0.00050000
7.916667,0.99912883,0.00050000
7.918981,0.99963317,0.00050000
7.921296,1.00023734,0.00050000
7.923611,0.99848774,0.00050000
7.925926,0.99861442,0.00050000
7.928241,0.99915090,0.00050000
7.930556,0.99910670,0.00050000
7.932870,0.99872555,0.00050000
7.935185,0.99803201,0.00050000
7.937500,1.00016453,0.00050000
7.939815,0.99892431,0.00050000
7.942130,0.99828926,0.00050000
7.944444,0.99766460,0.00050000
7.946759,0.99956888,0.00050000
7.949074,0.99902481,0.00050000
7.951389,0.99885520,0.00050000
7.953704,0.99832547,0.00050000
7.956019,0.99878969,0.00050000
7.958333,0.99864023,0.00050000
7.960648,0.99757418,0.00050000
7.962963,1.00017028,0.00050000
7.965278,0.99903988,0.00050000
7.967593,0.99864045,0.00050000
7.969907,0.99832074,0.00050000
7.972222,0.99849691,0.00050000
7.974537,1.00001587,0.00050000
7.976852,0.99898873,0.00050000
7.979167,0.99811221,0.00050000
7.981481,0.99922691,0.00050000
7.983796,0.99902352,0.00050000
7.986111,0.99903240,0.00050000
7.988426,0.99869496,0.00050000
7.990741,0.99867033,0.00050000
7.993056,0.99885800,0.00050000
7.995370,0.99863840,0.00050000
7.997685,0.99802742,0.00050000
8.000000,0.99822809,0.00050000
8.002315,0.99873153,0.00050000
8.004630,0.99791482,0.00050000
8.006944,0.99864790,0.00050000
8.009259,0.99854980,0.00050000
8.011574,0.99907429,0.00050000
8.013889,0.99878054,0.00050000
8.016204,0.99854315,0.00050000
8.018519,0.99853859,0.00050000
8.020833,0.99890012,0.00050000
8.023148,0.99915009,0.00050000
8.025463,0.99813008,0.00050000
8.027778,0.99789268,0.00050000
8.030093,0.99828417,0.00050000
8.032407,0.99748958,0.00050000
8.034722,0.99825299,0.00050000
8.037037,0.99906398,0.00050000
8.039352,0.99913327,0.00050000
8.041667,0.99940816,0.00050000
8.043981,0.99866118,0.00050000
8.046296,0.99870088,0.00050000
8.048611,0.99831846,0.00050000
8.050926,0.99834770,0.00050000
8.053241,0.99875124,0.00050000
8.055556,0.99906016,0.00050000
8.057870,0.99881140,0.00050000
8.060185,0.99756608,0.00050000
8.062500,0.99883375,0.00050000
8.064815,0.99857988,0.00050000
8.067130,0.99827404,0.00050000
8.069444,0.99863829,0.00050000
8.071759,0.99901487,0.00050000
8.074074,0.99862713,0.00050000
8.076389,0.99818484,0.00050000
8.078704,1.00023623,0.00050000
8.081019,0.99822033,0.00050000
8.083333,0.99876791,0.00050000
8.085648,0.99916400,0.00050000
8.087963,0.99808801,0.00050000
8.090278,0.99879484,0.00050000
8.092593,0.99808368,0.00050000
8.094907,0.99837258,0.00050000
8.097222,0.99811836,0.00050000
8.099537,0.99938422,0.00050000
8.101852,0.99779631,0.00050000
8.104167,0.99874568,0.00050000
8.106481,0.99849826,0.00050000
8.108796,0.99747478,0.00050000
8.111111,0.99934423,0.00050000
8.113426,0.99817729,0.00050000
8.115741,0.99832712,0.00050000
8.118056,0.99856331,0.00050000
8.120370,0.99799119,0.00050000
8.122685,0.99805240,0.00050000
8.125000,0.99841955,0.00050000
8.127315,0.99798942,0.00050000
8.129630,0.99847745,0.00050000
8.131944,0.99906178,0.00050000
8.134259,0.99790600,0.00050000
8.136574,0.99761382,0.00050000
8.138889,0.99834058,0.00050000
8.141204,0.99860459,0.00050000
8.143519,0.99873493,0.00050000
8.145833,0.99783932,0.00050000
8.148148,0.99719941,0.00050000
8.150463,0.99882480,0.00050000
8.152778,0.99873579,0.00050000
8.155093,0.99913368,0.00050000
8.157407,0.99788045,0.00050000
8.159722,0.99864534,0.00050000
8.162037,0.99886409,0.00050000
8.164352,0.99742587,0.00050000
8.166667,0.99887847,0.00050000
8.168981,0.99906178,0.00050000
8.171296,0.99862891,0.00050000
8.173611,0.99860316,0.00050000
8.175926,0.99870015,0.00050000
8.178241,0.99819087,0.00050000
8.180556,0.99759328,0.00050000
8.182870,0.99784681,0.00050000
8.185185,0.99821751,0.00050000
8.187500,0.99787528,0.00050000
8.189815,0.99881286,0.00050000
8.192130,0.99808687,0.00050000
8.194444,0.99823073,0.00050000
8.196759,0.99739268,0.00050000
8.199074,0.99847687,0.00050000
8.201389,0.99791887,0.00050000
8.203704,0.99902652,0.00050000
8.206019,0.99739789,0.00050000
8.208333,0.99842135,0.00050000
8.210648,0.99804999,0.00050000
8.212963,0.99806681,0.00050000
8.215278,0.99909899,0.00050000
8.217593,0.99872086,0.00050000
8.219907,0.99780719,0.00050000
8.222222,0.99893030,0.00050000
8.224537,0.99789803,0.00050000
8.226852,0.99862024,0.00050000
8.229167,0.99734452,0.00050000
8.231481,0.99804943,0.00050000
8.233796,0.99806117,0.00050000
8.236111,0.99803689,0.00050000
8.238426,0.99739970,0.00050000
8.240741,0.99724164,0.00050000
8.243056,0.99817980,0.00050000
8.245370,0.99848810,0.00050000
8.247685,0.99819629,0.00050000
8.250000,0.99800375,0.00050000
8.252315,0.99741477,0.00050000
8.254630,0.99803066,0.00050000
8.256944,0.99788202,0.00050000
8.259259,0.99779622,0.00050000
8.261574,0.99824131,0.00050000
8.263889,0.99823452,0.00050000
8.266204,0.99834459,0.00050000
8.268519,0.99801050,0.00050000
8.270833,0.99771704,0.00050000
8.273148,0.99803102,0.00050000
8.275463,0.99796966,0.00050000
8.277778,0.99729852,0.00050000
8.280093,0.99794150,0.00050000
8.282407,0.99727958,0.00050000
8.284722,0.99711883,0.00050000
8.287037,0.99768997,0.00050000
8.289352,0.99777562,0.00050000
8.291667,0.99844167,0.00050000
8.293981,0.99793377,0.00050000
8.296296,0.99834929,0.00050000
8.298611,0.99880215,0.00050000
8.300926,0.99813564,0.00050000
8.303241,0.99826126,0.00050000
8.305556,0.99772086,0.00050000
8.307870,0.99847343,0.00050000
8.310185,0.99808738,0.00050000
8.312500,0.99808654,0.00050000
8.314815,0.99748527,0.00050000
8.317130,0.99757697,0.00050000
8.319444,0.99770413,0.00050000
8.321759,0.99808865,0.00050000
8.324074,0.99857801,0.00050000
8.326389,0.99727045,0.00050000
8.328704,0.99784084,0.00050000
8.331019,0.99786457,0.00050000
8.333333,0.99915436,0.00050000
8.335648,0.99791077,0.00050000
8.337963,0.99773785,0.00050000
8.340278,0.99837500,0.00050000
8.342593,0.99744301,0.00050000
8.344907,0.99826445,0.00050000
8.347222,0.99715165,0.00050000
8.349537,0.99899728,0.00050000
8.351852,0.99795838,0.00050000
8.354167,0.99776290,0.00050000
8.356481,0.99731541,0.00050000
8.358796,0.99789304,0.00050000
8.361111,0.99800622,0.00050000
8.363426,0.99759528,0.00050000
8.365741,0.99855308,0.00050000
8.368056,0.99778851,0.00050000
8.370370,0.99799593,0.00050000
8.372685,0.99808759,0.00050000
8.375000,0.99862193,0.00050000
8.377315,0.99774675,0.00050000
8.379630,0.99796932,0.00050000
8.381944,0.99807758,0.00050000
8.384259,0.99823384,0.00050000
8.386574,0.99700568,0.00050000
8.388889,0.99849523,0.00050000
8.391204,0.99785544,0.00050000
8.393519,0.99755177,0.00050000
8.395833,0.99789418,0.00050000
8.398148,0.99694462,0.00050000
8.400463,0.99751841,0.00050000
8.402778,0.99799277,0.00050000
8.405093,0.99857507,0.00050000
8.407407,0.99785069,0.00050000
8.409722,0.99808650,0.00050000
8.412037,0.99773783,0.00050000
8.414352,0.99831246,0.00050000
8.416667,0.99767821,0.00050000
8.418981,0.99810485,0.00050000
8.421296,0.99770346,0.00050000
8.423611,0.99738339,0.00050000
8.425926,0.99736712,0.00050000
8.428241,0.99753778,0.00050000
8.430556,0.99843723,0.00050000
8.432870,0.99945031,0.00050000
8.435185,0.99774966,0.00050000
8.437500,0.99747791,0.00050000
8.439815,0.99810986,0.00050000
8.442130,0.99808496,0.00050000
8.444444,0.99757191,0.00050000
8.446759,0.99879495,0.00050000
8.449074,0.99826923,0.00050000
8.451389,0.99830030,0.00050000
8.453704,0.99785775,0.00050000
8.456019,0.99788775,0.00050000
8.458333,0.99830665,0.00050000
8.460648,0.99711950,0.00050000
8.462963,0.99741004,0.00050000
8.465278,0.99785449,0.00050000
8.467593,0.99707426,0.00050000
8.469907,0.99862629,0.00050000
8.472222,0.99748898,0.00050000
8.474537,0.99758273,0.00050000
8.476852,0.99795666,0.00050000
8.479167,0.99854581,0.00050000
8.481481,0.99776651,0.00050000
8.483796,0.99740055,0.00050000
8.486111,0.99731439,0.00050000
8.488426,0.99789447,0.00050000
8.490741,0.99748485,0.00050000
8.493056,0.99895901,0.00050000
8.495370,0.99839794,0.00050000
8.497685,0.99618062,0.00050000
8.500000,0.99729700,0.00050000
8.502315,0.99793530,0.00050000
8.504630,0.99891288,0.00050000
8.506944,0.99674259,0.00050000
8.509259,0.99752763,0.00050000
8.511574,0.99834855,0.00050000
8.513889,0.99739606,0.00050000
8.516204,0.99777538,0.00050000
8.518519,0.99748632,0.00050000
8.520833,0.99806924,0.00050000
8.523148,0.99718076,0.00050000
8.525463,0.99773879,0.00050000
8.527778,0.99699668,0.00050000
8.530093,0.99820974,0.00050000
8.532407,0.99802080,0.00050000
8.534722,0.99769693,0.00050000
8.537037,0.99773063,0.00050000
8.539352,0.99772284,0.00050000
8.541667,0.99752151,0.00050000
8.543981,0.99778172,0.00050000
8.546296,0.99788371,0.00050000
8.548611,0.99766294,0.00050000
8.550926,0.99739715,0.00050000
8.553241,0.99748824,0.00050000
8.555556,0.99745937,0.00050000
8.557870,0.99791284,0.00050000
8.560185,0.99776014,0.00050000
8.562500,0.99866654,0.00050000
8.564815,0.99759060,0.00050000
8.567130,0.99771212,0.00050000
8.569444,0.99735698,0.00050000
8.571759,0.99771941,0.00050000
8.574074,0.99744370,0.00050000
8.576389,0.99723370,0.00050000
8.578704,0.99774131,0.00050000
8.581019,0.99845344,0.00050000
8.583333,0.99722239,0.00050000
8.585648,0.99732670,0.00050000
8.587963,0.99762987,0.00050000
8.590278,0.99777371,0.00050000
8.592593,0.99829438,0.00050000
8.594907,0.99731749,0.00050000
8.597222,0.99756870,0.00050000
8.599537,0.99723723,0.00050000
8.601852,0.99719380,0.00050000
8.604167,0.99739155,0.00050000
8.606481,0.99706676,0.00050000
8.608796,0.99784456,0.00050000
8.611111,0.99814373,0.00050000
8.613426,0.99735593,0.00050000
8.615741,0.99725943,0.00050000
8.618056,0.99826911,0.00050000
8.620370,0.99749684,0.00050000
8.622685,0.99834387,0.00050000
8.625000,0.99615079,0.00050000
8.627315,0.99751235,0.00050000
8.629630,0.99708346,0.00050000
8.631944,0.99732273,0.00050000
8.634259,0.99799013,0.00050000
8.636574,0.99812505,0.00050000
8.638889,0.99749487,0.00050000
8.641204,0.99804743,0.00050000
8.643519,0.99701658,0.00050000
8.645833,0.99770994,0.00050000
8.648148,0.99749455,0.00050000
8.650463,0.99671908,0.00050000
8.652778,0.99801830,0.00050000
8.655093,0.99722892,0.00050000
8.657407,0.99777921,0.00050000
8.659722,0.99717807,0.00050000
8.662037,0.99764633,0.00050000
8.664352,0.99786345,0.00050000
8.666667,0.99755337,0.00050000
8.668981,0.99731415,0.00050000
8.671296,0.99785350,0.00050000
8.673611,0.99765492,0.00050000
8.675926,0.99733721,0.00050000
8.678241,0.99756740,0.00050000
8.680556,0.99750294,0.00050000
8.682870,0.99737172,0.00050000
8.685185,0.99799109,0.00050000
8.687500,0.99840765,0.00050000
8.689815,0.99728140,0.00050000
8.692130,0.99747594,0.00050000
8.694444,0.99706347,0.00050000
8.696759,0.99686609,0.00050000
8.699074,0.99809676,0.00050000
8.701389,0.99719252,0.00050000
8.703704,0.99769592,0.00050000
8.706019,0.99684700,0.00050000
8.708333,0.99720317,0.00050000
8.710648,0.99775713,0.00050000
8.712963,0.99775598,0.00050000
8.715278,0.99763390,0.00050000
8.717593,0.99771908,0.00050000
8.719907,0.99762172,0.00050000
8.722222,0.99801266,0.00050000
8.724537,0.99835862,0.00050000
8.726852,0.99778951,0.00050000
8.729167,0.99745007,0.00050000
8.731481,0.99699045,0.00050000
8.733796,0.99725931,0.00050000
8.736111,0.99733868,0.00050000
8.738426,0.99821858,0.00050000
8.740741,0.99672337,0.00050000
8.743056,0.99709705,0.00050000
8.745370,0.99697822,0.00050000
8.747685,0.99792442,0.00050000
8.750000,0.99714188,0.00050000
8.752315,0.99656990,0.00050000
8.754630,0.99645834,0.00050000
8.756944,0.99763690,0.00050000
8.759259,0.99666425,0.00050000
8.761574,0.99802794,0.00050000
8.763889,0.99800724,0.00050000
8.766204,0.99690672,0.00050000
8.768519,0.99730158,0.00050000
8.770833,0.99747964,0.00050000
8.773148,0.99672000,0.00050000
8.775463,0.99684723,0.00050000
8.777778,0.99714514,0.00050000
8.780093,0.99744110,0.00050000
8.782407,0.99759459,0.00050000
8.784722,0.99651672,0.00050000
8.787037,0.99757344,0.00050000
8.789352,0.99739418,0.00050000
8.791667,0.99731753,0.00050000
8.793981,0.99721798,0.00050000
8.796296,0.99796062,0.00050000
8.798611,0.99822631,0.00050000
8.800926,0.99721501,0.00050000
8.803241,0.99735716,0.00050000
8.805556,0.99664735,0.00050000
8.807870,0.99723820,0.00050000
8.810185,0.99778209,0.00050000
8.812500,0.99738682,0.00050000
8.814815,0.99761491,0.00050000
8.817130,0.99738118,0.00050000
8.819444,0.99748519,0.00050000
8.821759,0.99776911,0.00050000
8.824074,0.99781871,0.00050000
8.826389,0.99646309,0.00050000
8.828704,0.99732904,0.00050000
8.831019,0.99598327,0.00050000
8.833333,0.99744502,0.00050000
8.835648,0.99716546,0.00050000
